Trace File Name, Cache Size (KB), Block Size (bytes), Replacement Policy, Associativity, Total Blocks, Tag Size (bits), Index Size (bits), Total Indices, Overhead Memory Size (KB), Implementation Memory Size (KB), Total Cache Accesses, Cache Hits, Cache Misses, Compulsory Misses, Conflict Misses, Hit Rate %, Miss Rate %, CPI
"Trace2A.trc", 1024, 4, LRU, 16, 262144, 16, 14, 16384, 557056, 1605632, 370372, 355086, 15286, 15285, 1, 95.9, 4.1, 4.6
"Trace2A.trc", 1024, 16, RR, 1, 65536, 12, 16, 65536, 106496, 1155072, 282176, 275159, 7017, 6326, 691, 97.5, 2.5, 4.1
"Trace2A.trc", 1024, 16, RR, 2, 65536, 13, 15, 32768, 114688, 1163264, 282176, 275392, 6784, 6624, 160, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, RR, 4, 65536, 14, 14, 16384, 122880, 1171456, 282176, 275504, 6672, 6648, 24, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, RR, 8, 65536, 15, 13, 8192, 131072, 1179648, 282176, 275512, 6664, 6661, 3, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, RR, 16, 65536, 16, 12, 4096, 139264, 1187840, 282176, 275516, 6660, 6656, 4, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, RND, 1, 65536, 12, 16, 65536, 106496, 1155072, 282176, 275159, 7017, 6326, 691, 97.5, 2.5, 4.1
"Trace2A.trc", 1024, 16, RND, 2, 65536, 13, 15, 32768, 114688, 1163264, 282176, 275222, 6954, 6543, 411, 97.5, 2.5, 4.1
"Trace2A.trc", 1024, 16, RND, 4, 65536, 14, 14, 16384, 122880, 1171456, 282176, 275191, 6985, 6631, 354, 97.5, 2.5, 4.1
"Trace2A.trc", 1024, 16, RND, 8, 65536, 15, 13, 8192, 131072, 1179648, 282176, 275065, 7111, 6714, 397, 97.5, 2.5, 4.1
"Trace2A.trc", 1024, 16, RND, 16, 65536, 16, 12, 4096, 139264, 1187840, 282176, 274920, 7256, 6799, 457, 97.4, 2.6, 4.1
"Trace2A.trc", 1024, 16, LRU, 1, 65536, 12, 16, 65536, 106496, 1155072, 282176, 275159, 7017, 6326, 691, 97.5, 2.5, 4.1
"Trace2A.trc", 1024, 16, LRU, 2, 65536, 13, 15, 32768, 114688, 1163264, 282176, 275392, 6784, 6624, 160, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, LRU, 4, 65536, 14, 14, 16384, 122880, 1171456, 282176, 275504, 6672, 6648, 24, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, LRU, 8, 65536, 15, 13, 8192, 131072, 1179648, 282176, 275512, 6664, 6661, 3, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 16, LRU, 16, 65536, 16, 12, 4096, 139264, 1187840, 282176, 275516, 6660, 6656, 4, 97.6, 2.4, 4.1
"Trace2A.trc", 1024, 32, RR, 1, 32768, 12, 15, 32768, 53248, 1101824, 268888, 264692, 4196, 3614, 582, 98.4, 1.6, 4.0
"Trace2A.trc", 1024, 32, RR, 2, 32768, 13, 14, 16384, 57344, 1105920, 268888, 264897, 3991, 3830, 161, 98.5, 1.5, 4.0
"Trace2A.trc", 1024, 32, RR, 4, 32768, 14, 13, 8192, 61440, 1110016, 268888, 264991, 3897, 3852, 45, 98.6, 1.4, 4.0
"Trace2A.trc", 1024, 32, RR, 8, 32768, 15, 12, 4096, 65536, 1114112, 268888, 265019, 3869, 3866, 3, 98.6, 1.4, 4.0
"Trace2A.trc", 1024, 32, RR, 16, 32768, 16, 11, 2048, 69632, 1118208, 268888, 265021, 3867, 3861, 6, 98.6, 1.4, 4.0
"Trace2A.trc", 1024, 32, RND, 1, 32768, 12, 15, 32768, 53248, 1101824, 268888, 264692, 4196, 3614, 582, 98.4, 1.6, 4.0
"Trace2A.trc", 1024, 32, RND, 2, 32768, 13, 14, 16384, 57344, 1105920, 268888, 264784, 4104, 3760, 344, 98.5, 1.5, 4.0
"Trace2A.trc", 1024, 32, RND, 4, 32768, 14, 13, 8192, 61440, 1110016, 268888, 264608, 4280, 3864, 416, 98.4, 1.6, 4.0
"Trace2A.trc", 1024, 32, RND, 8, 32768, 15, 12, 4096, 65536, 1114112, 268888, 264554, 4334, 3972, 362, 98.4, 1.6, 4.0
"Trace2A.trc", 1024, 32, RND, 16, 32768, 16, 11, 2048, 69632, 1118208, 268888, 264394, 4494, 4056, 438, 98.3, 1.7, 4.0
"Trace2A.trc", 1024, 32, LRU, 1, 32768, 12, 15, 32768, 53248, 1101824, 268888, 264692, 4196, 3614, 582, 98.4, 1.6, 4.0
"Trace2A.trc", 1024, 32, LRU, 2, 32768, 13, 14, 16384, 57344, 1105920, 268888, 264897, 3991, 3830, 161, 98.5, 1.5, 4.0
"Trace2A.trc", 1024, 32, LRU, 4, 32768, 14, 13, 8192, 61440, 1110016, 268888, 264991, 3897, 3852, 45, 98.6, 1.4, 4.0
"Trace2A.trc", 1024, 32, LRU, 8, 32768, 15, 12, 4096, 65536, 1114112, 268888, 265019, 3869, 3866, 3, 98.6, 1.4, 4.0
"Trace2A.trc", 1024, 32, LRU, 16, 32768, 16, 11, 2048, 69632, 1118208, 268888, 265021, 3867, 3861, 6, 98.6, 1.4, 4.0
"Trace2A.trc", 1024, 64, RR, 1, 16384, 12, 14, 16384, 26624, 1075200, 264662, 261996, 2666, 2155, 511, 99.0, 1.0, 4.0
"Trace2A.trc", 1024, 64, RR, 2, 16384, 13, 13, 8192, 28672, 1077248, 264662, 262181, 2481, 2313, 168, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, RR, 4, 16384, 14, 12, 4096, 30720, 1079296, 264662, 262281, 2381, 2335, 46, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, RR, 8, 16384, 15, 11, 2048, 32768, 1081344, 264662, 262307, 2355, 2348, 7, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, RR, 16, 16384, 16, 10, 1024, 34816, 1083392, 264662, 262309, 2353, 2345, 8, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, RND, 1, 16384, 12, 14, 16384, 26624, 1075200, 264662, 261996, 2666, 2155, 511, 99.0, 1.0, 4.0
"Trace2A.trc", 1024, 64, RND, 2, 16384, 13, 13, 8192, 28672, 1077248, 264662, 262104, 2558, 2261, 297, 99.0, 1.0, 4.0
"Trace2A.trc", 1024, 64, RND, 4, 16384, 14, 12, 4096, 30720, 1079296, 264662, 262074, 2588, 2317, 271, 99.0, 1.0, 4.0
"Trace2A.trc", 1024, 64, RND, 8, 16384, 15, 11, 2048, 32768, 1081344, 264662, 261915, 2747, 2407, 340, 99.0, 1.0, 4.0
"Trace2A.trc", 1024, 64, RND, 16, 16384, 16, 10, 1024, 34816, 1083392, 264662, 261763, 2899, 2519, 380, 98.9, 1.1, 4.0
"Trace2A.trc", 1024, 64, LRU, 1, 16384, 12, 14, 16384, 26624, 1075200, 264662, 261996, 2666, 2155, 511, 99.0, 1.0, 4.0
"Trace2A.trc", 1024, 64, LRU, 2, 16384, 13, 13, 8192, 28672, 1077248, 264662, 262181, 2481, 2313, 168, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, LRU, 4, 16384, 14, 12, 4096, 30720, 1079296, 264662, 262281, 2381, 2335, 46, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, LRU, 8, 16384, 15, 11, 2048, 32768, 1081344, 264662, 262307, 2355, 2348, 7, 99.1, 0.9, 4.0
"Trace2A.trc", 1024, 64, LRU, 16, 16384, 16, 10, 1024, 34816, 1083392, 264662, 262309, 2353, 2345, 8, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 4, RR, 1, 524288, 11, 19, 524288, 786432, 2883584, 370372, 354803, 15569, 15049, 520, 95.8, 4.2, 4.6
"Trace2A.trc", 2048, 4, RR, 2, 524288, 12, 18, 262144, 851968, 2949120, 370372, 355022, 15350, 15262, 88, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, RR, 4, 524288, 13, 17, 131072, 917504, 3014656, 370372, 355085, 15287, 15283, 4, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, RR, 8, 524288, 14, 16, 65536, 983040, 3080192, 370372, 355086, 15286, 15284, 2, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, RR, 16, 524288, 15, 15, 32768, 1048576, 3145728, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, RND, 1, 524288, 11, 19, 524288, 786432, 2883584, 370372, 354803, 15569, 15049, 520, 95.8, 4.2, 4.6
"Trace2A.trc", 2048, 4, RND, 2, 524288, 12, 18, 262144, 851968, 2949120, 370372, 354690, 15682, 15223, 459, 95.8, 4.2, 4.6
"Trace2A.trc", 2048, 4, RND, 4, 524288, 13, 17, 131072, 917504, 3014656, 370372, 354518, 15854, 15488, 366, 95.7, 4.3, 4.6
"Trace2A.trc", 2048, 4, RND, 8, 524288, 14, 16, 65536, 983040, 3080192, 370372, 354284, 16088, 15674, 414, 95.7, 4.3, 4.6
"Trace2A.trc", 2048, 4, RND, 16, 524288, 15, 15, 32768, 1048576, 3145728, 370372, 354073, 16299, 15890, 409, 95.6, 4.4, 4.6
"Trace2A.trc", 2048, 4, LRU, 1, 524288, 11, 19, 524288, 786432, 2883584, 370372, 354803, 15569, 15049, 520, 95.8, 4.2, 4.6
"Trace2A.trc", 2048, 4, LRU, 2, 524288, 12, 18, 262144, 851968, 2949120, 370372, 355022, 15350, 15262, 88, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, LRU, 4, 524288, 13, 17, 131072, 917504, 3014656, 370372, 355085, 15287, 15283, 4, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, LRU, 8, 524288, 14, 16, 65536, 983040, 3080192, 370372, 355086, 15286, 15284, 2, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 4, LRU, 16, 524288, 15, 15, 32768, 1048576, 3145728, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 2048, 16, RR, 1, 131072, 11, 17, 131072, 196608, 2293760, 282176, 275307, 6869, 6428, 441, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, RR, 2, 131072, 12, 16, 65536, 212992, 2310144, 282176, 275395, 6781, 6629, 152, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, RR, 4, 131072, 13, 15, 32768, 229376, 2326528, 282176, 275509, 6667, 6658, 9, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, RR, 8, 131072, 14, 14, 16384, 245760, 2342912, 282176, 275512, 6664, 6662, 2, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, RR, 16, 131072, 15, 13, 8192, 262144, 2359296, 282176, 275512, 6664, 6664, 0, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, RND, 1, 131072, 11, 17, 131072, 196608, 2293760, 282176, 275307, 6869, 6428, 441, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, RND, 2, 131072, 12, 16, 65536, 212992, 2310144, 282176, 275240, 6936, 6547, 389, 97.5, 2.5, 4.1
"Trace2A.trc", 2048, 16, RND, 4, 131072, 13, 15, 32768, 229376, 2326528, 282176, 275186, 6990, 6718, 272, 97.5, 2.5, 4.1
"Trace2A.trc", 2048, 16, RND, 8, 131072, 14, 14, 16384, 245760, 2342912, 282176, 275024, 7152, 6884, 268, 97.5, 2.5, 4.1
"Trace2A.trc", 2048, 16, RND, 16, 131072, 15, 13, 8192, 262144, 2359296, 282176, 274844, 7332, 7013, 319, 97.4, 2.6, 4.1
"Trace2A.trc", 2048, 16, LRU, 1, 131072, 11, 17, 131072, 196608, 2293760, 282176, 275307, 6869, 6428, 441, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, LRU, 2, 131072, 12, 16, 65536, 212992, 2310144, 282176, 275395, 6781, 6629, 152, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, LRU, 4, 131072, 13, 15, 32768, 229376, 2326528, 282176, 275509, 6667, 6658, 9, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, LRU, 8, 131072, 14, 14, 16384, 245760, 2342912, 282176, 275512, 6664, 6662, 2, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 16, LRU, 16, 131072, 15, 13, 8192, 262144, 2359296, 282176, 275512, 6664, 6664, 0, 97.6, 2.4, 4.1
"Trace2A.trc", 2048, 32, RR, 1, 65536, 11, 16, 65536, 98304, 2195456, 268888, 264821, 4067, 3694, 373, 98.5, 1.5, 4.0
"Trace2A.trc", 2048, 32, RR, 2, 65536, 12, 15, 32768, 106496, 2203648, 268888, 264899, 3989, 3834, 155, 98.5, 1.5, 4.0
"Trace2A.trc", 2048, 32, RR, 4, 65536, 13, 14, 16384, 114688, 2211840, 268888, 265000, 3888, 3863, 25, 98.6, 1.4, 4.0
"Trace2A.trc", 2048, 32, RR, 8, 65536, 14, 13, 8192, 122880, 2220032, 268888, 265019, 3869, 3867, 2, 98.6, 1.4, 4.0
"Trace2A.trc", 2048, 32, RR, 16, 65536, 15, 12, 4096, 131072, 2228224, 268888, 265019, 3869, 3869, 0, 98.6, 1.4, 4.0
"Trace2A.trc", 2048, 32, RND, 1, 65536, 11, 16, 65536, 98304, 2195456, 268888, 264821, 4067, 3694, 373, 98.5, 1.5, 4.0
"Trace2A.trc", 2048, 32, RND, 2, 65536, 12, 15, 32768, 106496, 2203648, 268888, 264773, 4115, 3774, 341, 98.5, 1.5, 4.0
"Trace2A.trc", 2048, 32, RND, 4, 65536, 13, 14, 16384, 114688, 2211840, 268888, 264690, 4198, 3933, 265, 98.4, 1.6, 4.0
"Trace2A.trc", 2048, 32, RND, 8, 65536, 14, 13, 8192, 122880, 2220032, 268888, 264578, 4310, 4049, 261, 98.4, 1.6, 4.0
"Trace2A.trc", 2048, 32, RND, 16, 65536, 15, 12, 4096, 131072, 2228224, 268888, 264400, 4488, 4198, 290, 98.3, 1.7, 4.0
"Trace2A.trc", 2048, 32, LRU, 1, 65536, 11, 16, 65536, 98304, 2195456, 268888, 264821, 4067, 3694, 373, 98.5, 1.5, 4.0
"Trace2A.trc", 2048, 32, LRU, 2, 65536, 12, 15, 32768, 106496, 2203648, 268888, 264899, 3989, 3834, 155, 98.5, 1.5, 4.0
"Trace2A.trc", 2048, 32, LRU, 4, 65536, 13, 14, 16384, 114688, 2211840, 268888, 265000, 3888, 3863, 25, 98.6, 1.4, 4.0
"Trace2A.trc", 2048, 32, LRU, 8, 65536, 14, 13, 8192, 122880, 2220032, 268888, 265019, 3869, 3867, 2, 98.6, 1.4, 4.0
"Trace2A.trc", 2048, 32, LRU, 16, 65536, 15, 12, 4096, 131072, 2228224, 268888, 265019, 3869, 3869, 0, 98.6, 1.4, 4.0
"Trace2A.trc", 2048, 64, RR, 1, 32768, 11, 15, 32768, 49152, 2146304, 264662, 262132, 2530, 2223, 307, 99.0, 1.0, 4.0
"Trace2A.trc", 2048, 64, RR, 2, 32768, 12, 14, 16384, 53248, 2150400, 264662, 262184, 2478, 2318, 160, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, RR, 4, 32768, 13, 13, 8192, 57344, 2154496, 264662, 262291, 2371, 2346, 25, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, RR, 8, 32768, 14, 12, 4096, 61440, 2158592, 264662, 262308, 2354, 2351, 3, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, RR, 16, 32768, 15, 11, 2048, 65536, 2162688, 264662, 262309, 2353, 2353, 0, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, RND, 1, 32768, 11, 15, 32768, 49152, 2146304, 264662, 262132, 2530, 2223, 307, 99.0, 1.0, 4.0
"Trace2A.trc", 2048, 64, RND, 2, 32768, 12, 14, 16384, 53248, 2150400, 264662, 262098, 2564, 2283, 281, 99.0, 1.0, 4.0
"Trace2A.trc", 2048, 64, RND, 4, 32768, 13, 13, 8192, 57344, 2154496, 264662, 262096, 2566, 2386, 180, 99.0, 1.0, 4.0
"Trace2A.trc", 2048, 64, RND, 8, 32768, 14, 12, 4096, 61440, 2158592, 264662, 261959, 2703, 2497, 206, 99.0, 1.0, 4.0
"Trace2A.trc", 2048, 64, RND, 16, 32768, 15, 11, 2048, 65536, 2162688, 264662, 261768, 2894, 2608, 286, 98.9, 1.1, 4.0
"Trace2A.trc", 2048, 64, LRU, 1, 32768, 11, 15, 32768, 49152, 2146304, 264662, 262132, 2530, 2223, 307, 99.0, 1.0, 4.0
"Trace2A.trc", 2048, 64, LRU, 2, 32768, 12, 14, 16384, 53248, 2150400, 264662, 262184, 2478, 2318, 160, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, LRU, 4, 32768, 13, 13, 8192, 57344, 2154496, 264662, 262291, 2371, 2346, 25, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, LRU, 8, 32768, 14, 12, 4096, 61440, 2158592, 264662, 262308, 2354, 2351, 3, 99.1, 0.9, 4.0
"Trace2A.trc", 2048, 64, LRU, 16, 32768, 15, 11, 2048, 65536, 2162688, 264662, 262309, 2353, 2353, 0, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 4, RR, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 370372, 354869, 15503, 15110, 393, 95.8, 4.2, 4.6
"Trace2A.trc", 4096, 4, RR, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 370372, 355056, 15316, 15267, 49, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, RR, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 370372, 355084, 15288, 15285, 3, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, RR, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, RR, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, RND, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 370372, 354869, 15503, 15110, 393, 95.8, 4.2, 4.6
"Trace2A.trc", 4096, 4, RND, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 370372, 354534, 15838, 15430, 408, 95.7, 4.3, 4.6
"Trace2A.trc", 4096, 4, RND, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 370372, 354504, 15868, 15493, 375, 95.7, 4.3, 4.6
"Trace2A.trc", 4096, 4, RND, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 370372, 354256, 16116, 15749, 367, 95.6, 4.4, 4.6
"Trace2A.trc", 4096, 4, RND, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 370372, 354154, 16218, 15970, 248, 95.6, 4.4, 4.6
"Trace2A.trc", 4096, 4, LRU, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 370372, 354869, 15503, 15110, 393, 95.8, 4.2, 4.6
"Trace2A.trc", 4096, 4, LRU, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 370372, 355056, 15316, 15267, 49, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, LRU, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 370372, 355084, 15288, 15285, 3, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, LRU, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 4, LRU, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 4096, 16, RR, 1, 262144, 10, 18, 262144, 360448, 4554752, 282176, 275350, 6826, 6480, 346, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, RR, 2, 262144, 11, 17, 131072, 393216, 4587520, 282176, 275458, 6718, 6637, 81, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, RR, 4, 262144, 12, 16, 65536, 425984, 4620288, 282176, 275509, 6667, 6659, 8, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, RR, 8, 262144, 13, 15, 32768, 458752, 4653056, 282176, 275511, 6665, 6665, 0, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, RR, 16, 262144, 14, 14, 16384, 491520, 4685824, 282176, 275512, 6664, 6664, 0, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, RND, 1, 262144, 10, 18, 262144, 360448, 4554752, 282176, 275350, 6826, 6480, 346, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, RND, 2, 262144, 11, 17, 131072, 393216, 4587520, 282176, 275157, 7019, 6682, 337, 97.5, 2.5, 4.1
"Trace2A.trc", 4096, 16, RND, 4, 262144, 12, 16, 65536, 425984, 4620288, 282176, 275182, 6994, 6755, 239, 97.5, 2.5, 4.1
"Trace2A.trc", 4096, 16, RND, 8, 262144, 13, 15, 32768, 458752, 4653056, 282176, 275054, 7122, 6888, 234, 97.5, 2.5, 4.1
"Trace2A.trc", 4096, 16, RND, 16, 262144, 14, 14, 16384, 491520, 4685824, 282176, 274942, 7234, 7039, 195, 97.4, 2.6, 4.1
"Trace2A.trc", 4096, 16, LRU, 1, 262144, 10, 18, 262144, 360448, 4554752, 282176, 275350, 6826, 6480, 346, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, LRU, 2, 262144, 11, 17, 131072, 393216, 4587520, 282176, 275458, 6718, 6637, 81, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, LRU, 4, 262144, 12, 16, 65536, 425984, 4620288, 282176, 275509, 6667, 6659, 8, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, LRU, 8, 262144, 13, 15, 32768, 458752, 4653056, 282176, 275511, 6665, 6665, 0, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 16, LRU, 16, 262144, 14, 14, 16384, 491520, 4685824, 282176, 275512, 6664, 6664, 0, 97.6, 2.4, 4.1
"Trace2A.trc", 4096, 32, RR, 1, 131072, 10, 17, 131072, 180224, 4374528, 268888, 264864, 4024, 3739, 285, 98.5, 1.5, 4.0
"Trace2A.trc", 4096, 32, RR, 2, 131072, 11, 16, 65536, 196608, 4390912, 268888, 264939, 3949, 3843, 106, 98.5, 1.5, 4.0
"Trace2A.trc", 4096, 32, RR, 4, 131072, 12, 15, 32768, 212992, 4407296, 268888, 265000, 3888, 3864, 24, 98.6, 1.4, 4.0
"Trace2A.trc", 4096, 32, RR, 8, 131072, 13, 14, 16384, 229376, 4423680, 268888, 265017, 3871, 3871, 0, 98.6, 1.4, 4.0
"Trace2A.trc", 4096, 32, RR, 16, 131072, 14, 13, 8192, 245760, 4440064, 268888, 265019, 3869, 3869, 0, 98.6, 1.4, 4.0
"Trace2A.trc", 4096, 32, RND, 1, 131072, 10, 17, 131072, 180224, 4374528, 268888, 264864, 4024, 3739, 285, 98.5, 1.5, 4.0
"Trace2A.trc", 4096, 32, RND, 2, 131072, 11, 16, 65536, 196608, 4390912, 268888, 264692, 4196, 3890, 306, 98.4, 1.6, 4.0
"Trace2A.trc", 4096, 32, RND, 4, 131072, 12, 15, 32768, 212992, 4407296, 268888, 264708, 4180, 3944, 236, 98.4, 1.6, 4.0
"Trace2A.trc", 4096, 32, RND, 8, 131072, 13, 14, 16384, 229376, 4423680, 268888, 264526, 4362, 4103, 259, 98.4, 1.6, 4.0
"Trace2A.trc", 4096, 32, RND, 16, 131072, 14, 13, 8192, 245760, 4440064, 268888, 264409, 4479, 4230, 249, 98.3, 1.7, 4.0
"Trace2A.trc", 4096, 32, LRU, 1, 131072, 10, 17, 131072, 180224, 4374528, 268888, 264864, 4024, 3739, 285, 98.5, 1.5, 4.0
"Trace2A.trc", 4096, 32, LRU, 2, 131072, 11, 16, 65536, 196608, 4390912, 268888, 264939, 3949, 3843, 106, 98.5, 1.5, 4.0
"Trace2A.trc", 4096, 32, LRU, 4, 131072, 12, 15, 32768, 212992, 4407296, 268888, 265000, 3888, 3864, 24, 98.6, 1.4, 4.0
"Trace2A.trc", 4096, 32, LRU, 8, 131072, 13, 14, 16384, 229376, 4423680, 268888, 265017, 3871, 3871, 0, 98.6, 1.4, 4.0
"Trace2A.trc", 4096, 32, LRU, 16, 131072, 14, 13, 8192, 245760, 4440064, 268888, 265019, 3869, 3869, 0, 98.6, 1.4, 4.0
"Trace2A.trc", 4096, 64, RR, 1, 65536, 10, 16, 65536, 90112, 4284416, 264662, 262158, 2504, 2253, 251, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, RR, 2, 65536, 11, 15, 32768, 98304, 4292608, 264662, 262240, 2422, 2329, 93, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, RR, 4, 65536, 12, 14, 16384, 106496, 4300800, 264662, 262291, 2371, 2347, 24, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, RR, 8, 65536, 13, 13, 8192, 114688, 4308992, 264662, 262309, 2353, 2353, 0, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, RR, 16, 65536, 14, 12, 4096, 122880, 4317184, 264662, 262309, 2353, 2353, 0, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, RND, 1, 65536, 10, 16, 65536, 90112, 4284416, 264662, 262158, 2504, 2253, 251, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, RND, 2, 65536, 11, 15, 32768, 98304, 4292608, 264662, 262100, 2562, 2358, 204, 99.0, 1.0, 4.0
"Trace2A.trc", 4096, 64, RND, 4, 65536, 12, 14, 16384, 106496, 4300800, 264662, 262107, 2555, 2401, 154, 99.0, 1.0, 4.0
"Trace2A.trc", 4096, 64, RND, 8, 65536, 13, 13, 8192, 114688, 4308992, 264662, 261963, 2699, 2515, 184, 99.0, 1.0, 4.0
"Trace2A.trc", 4096, 64, RND, 16, 65536, 14, 12, 4096, 122880, 4317184, 264662, 261764, 2898, 2654, 244, 98.9, 1.1, 4.0
"Trace2A.trc", 4096, 64, LRU, 1, 65536, 10, 16, 65536, 90112, 4284416, 264662, 262158, 2504, 2253, 251, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, LRU, 2, 65536, 11, 15, 32768, 98304, 4292608, 264662, 262240, 2422, 2329, 93, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, LRU, 4, 65536, 12, 14, 16384, 106496, 4300800, 264662, 262291, 2371, 2347, 24, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, LRU, 8, 65536, 13, 13, 8192, 114688, 4308992, 264662, 262309, 2353, 2353, 0, 99.1, 0.9, 4.0
"Trace2A.trc", 4096, 64, LRU, 16, 65536, 14, 12, 4096, 122880, 4317184, 264662, 262309, 2353, 2353, 0, 99.1, 0.9, 4.0
"Trace2A.trc", 8192, 4, RR, 1, 2097152, 9, 21, 2097152, 2621440, 11010048, 370372, 354914, 15458, 15140, 318, 95.8, 4.2, 4.6
"Trace2A.trc", 8192, 4, RR, 2, 2097152, 10, 20, 1048576, 2883584, 11272192, 370372, 355077, 15295, 15279, 16, 95.9, 4.1, 4.6
"Trace2A.trc", 8192, 4, RR, 4, 2097152, 11, 19, 524288, 3145728, 11534336, 370372, 355085, 15287, 15286, 1, 95.9, 4.1, 4.6
"Trace2A.trc", 8192, 4, RR, 8, 2097152, 12, 18, 262144, 3407872, 11796480, 370372, 355085, 15287, 15287, 0, 95.9, 4.1, 4.6
"Trace2A.trc", 8192, 4, RR, 16, 2097152, 13, 17, 131072, 3670016, 12058624, 370372, 355086, 15286, 15286, 0, 95.9, 4.1, 4.6
